Data;Servico;Midia;Tipo;competencia;Agencia;NF;Subcontratado;NF; Bruto PI ; Bruto PUP ; Comisao/B. Calculo ; IR ; ISS ; Liquido ;PP;Data Pagt;RPP;RPNP;local;Data;Relatorio;Campanha;situacao;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30968;BrazlÉndia News;524;4.940,00;;780;11,7;39;4.889,30;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30965;Bsb Condom°nios;53;6.175,00;;975;14,63;48,75;6.111,62;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30955;Correio de Santa Maria;208;4.940,00;;780;11,7;39;4.889,30;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30967;do Planalto;287;6.175,00;;975;14,63;48,75;6.111,62;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30969;Folha Capital News;2;3.705,00;;585;8,78;29,25;3.666,97;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30972;Folha Centro Oeste;4;3.705,00;;585;8,78;29,25;3.666,97;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30970;Folha da Comunidade;460;4.940,00;;780;11,7;39;4.889,30;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30587;Folha Nacional de Cultura;178;3.705,00;;585;8,78;29,25;3.666,97;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30963;Gira Bras°lia;11;3.705,00;;585;8,78;29,25;3.666,97;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30964;Integracao Not°cias;2;2.470,00;;390;5,85;19,5;2.444,65;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30961;Lago Not°cias;63;6.175,00;;975;14,63;48,75;6.111,62;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30971;Not°cias de BrazlÉndia;89;4.940,00;;780;11,7;39;4.889,30;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Radio;normal;mar/17;Propeg;30978;Nova Brasil Fm;280;4.422,06;;698,22;10,47;34,91;4.376,68;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30976;O Democrata;79;4.940,00;;780;11,7;39;4.889,30;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30966;Planaltina Hoje;146;3.705,00;;585;8,78;29,25;3.666,97;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30954;Sobradinho Hoje;144;4.940,00;;780;11,7;39;4.889,30;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
30/05/2017;veiculacao;Radio;normal;mar/17;Propeg;30981;TransamÇrica Fm;246;5.171,04;;816,48;12,25;40,82;5.117,97;151;07/07/2017; nao ; nao ; coorfin ;30/05/2017;124;Violància Contra a Mulher;pago;
12/05/2017;veiculacao;Internet;normal;mar/17;Binder;277;Site cazamba.com;731;;9.690,00;1.530,00;22,95;76,5;9.590,55;173;17/07/2017; nao ; nao ; coorfin ;30/05/2017;125;Grandes Geradores Res°duos;pago;
17/05/2017;veiculacao;Revista;normal;abr/17;Binder;316;Roteiro;504;;14.250,00;2.250,00;33,75;112,5;14.103,75;173;17/07/2017; nao ; nao ; coorfin ;30/05/2017;125;Grandes Geradores Res°duos;pago;
30/05/2017;veiculacao;Revista;normal;abr/17;Binder;374;FecomÇrcio;650;;16.305,53;2.574,55;38,62;128,73;16.138,18;173;17/07/2017; nao ; nao ; coorfin ;30/05/2017;125;Grandes Geradores Res°duos;pago;
30/05/2017;veiculacao;Internet;normal;mar/17;Binder;477;Site jornaldebrasilia.com.br;98854;;8.550,00;1.350,00;20,25;67,5;8.462,25;173;17/07/2017; nao ; nao ; coorfin ;30/05/2017;125;Grandes Geradores Res°duos;pago;
30/05/2017;veiculacao;Internet;normal;mar/17;Binder;476;Site metropoles.com;40;;11.149,89;1.760,51;26,41;88,03;11.035,45;173;17/07/2017; nao ; nao ; coorfin ;30/05/2017;125;Grandes Geradores Res°duos;pago;
30/05/2017;veiculacao;TV;normal;abr/17;Desigual;2043;Sportv;90093463;;16.701,47;2.637,07;39,56;131,85;16.530,06;144;07/07/2017; nao ; nao ; coorfin ;30/05/2017;126;IPVA ABRIL;pago;
30/05/2017;producao;C¢pia VT;normal;mar/17;Propeg;31151;Plural Comunicacao;146;1.300,00;;1.300,00;;65;1.235,00;145;07/07/2017; nao ; nao ; coorfin ;30/05/2017;127;Rumo Certo - agua;pago;
30/05/2017;producao;C¢pia VT;normal;mar/17;Propeg;31150;Plural Comunicacao;140;1.300,00;;1.300,00;;65;1.235,00;146;07/07/2017; nao ; nao ; coorfin ;30/05/2017;128;Rumo Certo - Educacao;pago;
30/05/2017;veiculacao;Jornal;normal;mar/17;Binder;113;de Bras°lia;98400;2.207,04;;348,48;5,23;17,42;2.184,39;174;17/07/2017; nao ; nao ; coorfin ;30/05/2017;129;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Binder;382;Folha de Sao Paulo;20133973;9.634,06;;1.521,16;22,82;76,06;9.535,18;175;17/07/2017; nao ; nao ; coorfin ;30/05/2017;130;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;mar/17;Binder;378;Correio Braziliense;67618;1.183,78;;186,92;2,8;9,35;1.171,63;176;17/07/2017; nao ; nao ; coorfin ;30/05/2017;131;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;mar/17;Binder;460;de Bras°lia;98088;1.103,52;;174,24;2,61;8,71;1.092,20;177;17/07/2017; nao ; nao ; coorfin ;30/05/2017;132;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;mar/17;Binder;461;de Bras°lia;98092;1.241,46;;196,02;2,94;9,8;1.228,72;177;17/07/2017; nao ; nao ; coorfin ;30/05/2017;132;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;mar/17;Binder;312;Correio Braziliense;67325;1.331,75;;210,28;3,15;10,51;1.318,09;178;17/07/2017; nao ; nao ; coorfin ;30/05/2017;133;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;mar/17;Binder;148;Correio Braziliense;67377;3.624,06;;572,22;8,58;28,61;3.586,87;178;17/07/2017; nao ; nao ; coorfin ;30/05/2017;133;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;Alternativo;abr/17;Binder;398;Ceilandense;568;;4.940,00;780;11,7;39;4.889,30;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Jornal;Alternativo;abr/17;Binder;416;de aguas Claras;104;;4.940,00;780;11,7;39;4.889,30;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Binder;425;de Bras°lia;99306;;36.665,61;5.789,31;86,84;289,47;36.289,30;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Jornal;Alternativo;abr/17;Binder;397;DF Hoje;342;;4.940,00;780;11,7;39;4.889,30;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Jornal;Alternativo;abr/17;Binder;390;do Planalto;292;;6.175,00;975;14,63;48,75;6.111,62;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Radio;normal;abr/17;Binder;470;Feliz Fm;1128;;3.399,48;536,76;8,05;26,84;3.364,59;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;TV;normal;abr/17;Binder;468;Gànesis;1039;;10.493,70;1.656,90;24,85;82,85;10.386,00;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Radio;normal;abr/17;Binder;469;OK Fm;157;;4.480,44;707,44;10,61;35,37;4.434,46;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Jornal;Alternativo;abr/17;Binder;399;Planaltina Hoje;152;;3.705,00;585;8,78;29,25;3.666,97;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Jornal;Alternativo;abr/17;Binder;427;O Regional;56;;4.940,00;780;11,7;39;4.889,30;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Radio;normal;abr/17;Binder;471;Sara Brasil Fm;1047;;2.364,06;373,28;5,6;18,66;2.339,80;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Internet;normal;abr/17;Binder;479;Site metropoles.com;51;;8.645,00;1.365,00;20,48;68,25;8.556,27;179;17/07/2017; nao ; nao ; coorfin ;30/05/2017;134;Dicas Economia agua - Abril;pago;
30/05/2017;veiculacao;Internet;Alternativo;abr/17;Propeg;31140;Site sonoticiaboa.com.br;36;2.371,20;;374,4;5,62;18,72;2.346,86;147;07/07/2017; nao ; nao ; coorfin ;30/05/2017;135;Crianáa Candanga;pago;
30/05/2017;veiculacao;TV;normal;abr/17;Propeg;31145;Sportv;90093493;7.324,98;;1.156,58;17,35;57,83;7.249,80;147;07/07/2017; nao ; nao ; coorfin ;30/05/2017;135;Crianáa Candanga;pago;
30/05/2017;veiculacao;Jornal;Alternativo;mar/17;Propeg;30275;do Guara;474;7.410,00;;1.170,00;17,55;58,5;7.333,95;148;07/07/2017; nao ; nao ; coorfin ;30/05/2017;136;Rumo Certo - Educacao;pago;
30/05/2017;veiculacao;Jornal;Alternativo;fev/17;Propeg;31021;Ceilandense;564;;3.705,00;585;8,78;29,25;3.666,97;149;07/07/2017; nao ; nao ; coorfin ;30/05/2017;137;Uso Racional da agua;pago;
30/05/2017;veiculacao;Jornal;normal;jan/17;Propeg;30359;Correio Braziliense;65833;2.663,49;;420,55;6,31;21,03;2.636,15;150;07/07/2017; nao ; nao ; coorfin ;30/05/2017;138;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;jan/17;Propeg;30360;Correio Braziliense;65834;2.663,49;;420,55;6,31;21,03;2.636,15;150;07/07/2017; nao ; nao ; coorfin ;30/05/2017;138;Publicidade Legal;pago;
30/05/2017;veiculacao;Radio;normal;abr/17;Propeg;31095;OK Fm;147;3.302,20;;521,4;7,82;26,07;3.268,31;153;07/07/2017; nao ; nao ; coorfin ;30/05/2017;139;Rumo Certo - agua;pago;
30/05/2017;veiculacao;Radio;normal;abr/17;Propeg;31096;OK Fm;146;8.192,80;;1.293,60;19,4;64,68;8.108,72;153;07/07/2017; nao ; nao ; coorfin ;30/05/2017;139;Rumo Certo - agua;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Propeg;31185;Correio Braziliense;68333;51.093,43;;8.067,38;121,01;403,37;50.569,05;153;07/07/2017; nao ; nao ; coorfin ;30/05/2017;139;Rumo Certo - agua;pago;
30/05/2017;veiculacao;Alternativa;normal;fev/17;Binder;18474;All Channel;825;;22.025,08;3.477,65;52,16;173,88;21.799,04;180;17/07/2017; nao ; nao ; coorfin ;30/05/2017;140;Uso Racional da agua 2;pago;
30/05/2017;veiculacao;Radio;normal;fev/17;Binder;18556;Jovem Pan Fm;1201;;21.194,50;3.346,50;50,2;167,33;20.976,97;180;17/07/2017; nao ; nao ; coorfin ;30/05/2017;140;Uso Racional da agua 2;pago;
30/05/2017;veiculacao;Internet;Alternativo;mar/17;Binder;459;Site blogaltaperformance.com.br;10;;2.526,12;398,86;5,98;19,94;2.500,20;180;17/07/2017; nao ; nao ; coorfin ;30/05/2017;140;Uso Racional da agua 2;pago;
30/05/2017;veiculacao;Internet;Alternativo;fev/17;Binder;18540;Site espacomulherdf.com.br;194;;3.657,50;577,6;8,66;28,88;3.619,96;180;17/07/2017; nao ; nao ; coorfin ;30/05/2017;140;Uso Racional da agua 2;pago;
30/05/2017;veiculacao;Internet;Alternativo;fev/17;Binder;18557;Site guardiandf.com.br;90;;4.676,17;738,35;11,08;36,92;4.628,18;180;17/07/2017; nao ; nao ; coorfin ;30/05/2017;140;Uso Racional da agua 2;pago;
30/05/2017;veiculacao;Internet;normal;mar/17;Binder;473;Site metropoles.com;32;;11.149,89;1.760,51;26,41;88,03;11.035,45;180;17/07/2017; nao ; nao ; coorfin ;30/05/2017;140;Uso Racional da agua 2;pago;
30/05/2017;veiculacao;Internet;Alternativo;abr/17;Binder;466;Site brasiliaweb.com.br;44;;3.648,00;576;8,64;28,8;3.610,56;181;17/07/2017; nao ; nao ; coorfin ;30/05/2017;141;Uso Racional da agua 2 - Sustentacao;pago;
30/05/2017;veiculacao;Internet;Alternativo;abr/17;Binder;465;Site jornaldaquidf.com.br;61;;1.117,20;176,4;2,65;8,82;1.105,73;181;17/07/2017; nao ; nao ; coorfin ;30/05/2017;141;Uso Racional da agua 2 - Sustentacao;pago;
30/05/2017;veiculacao;Internet;normal;abr/17;Binder;478;Site metropoles.com;47;;10.806,25;1.706,25;25,59;85,31;10.695,35;181;17/07/2017; nao ; nao ; coorfin ;30/05/2017;141;Uso Racional da agua 2 - Sustentacao;pago;
30/05/2017;veiculacao;Internet;normal;abr/17;Binder;467;Site correiobraziliense.com.br;68834;;20.748,00;3.276,00;49,14;163,8;20.535,06;181;17/07/2017; nao ; nao ; coorfin ;30/05/2017;141;Uso Racional da agua 2 - Sustentacao;pago;
30/05/2017;veiculacao;Internet;Alternativo;mar/17;Binder;383;Site aovivodebrasilia.com.br;350;;2.403,50;379,5;5,69;18,98;2.378,83;182;17/07/2017; nao ; nao ; coorfin ;30/05/2017;142;Dicas Economia agua;pago;
30/05/2017;veiculacao;Internet;Alternativo;mar/17;Binder;462;Site fernandovasconcelos.com;169;;2.054,37;324,37;4,87;16,22;2.033,28;182;17/07/2017; nao ; nao ; coorfin ;30/05/2017;142;Dicas Economia agua;pago;
30/05/2017;veiculacao;Internet;Alternativo;mar/17;Binder;475;Site mistobrasilia.com.br;597635;;2.375,00;375;5,63;18,75;2.350,62;182;17/07/2017; nao ; nao ; coorfin ;30/05/2017;142;Dicas Economia agua;pago;
30/05/2017;veiculacao;Internet;Alternativo;mar/17;Binder;463;Site estilozzo.com;47;;1.345,84;212,5;3,19;10,63;1.332,02;182;17/07/2017; nao ; nao ; coorfin ;30/05/2017;142;Dicas Economia agua;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Desigual;1998;de Bras°lia;98708;965,58;;152,46;2,29;7,62;955,67;154;07/07/2017; nao ; nao ; coorfin ;30/05/2017;143;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Desigual;2000;de Bras°lia;98706;965,58;;152,46;2,29;7,62;955,67;154;07/07/2017; nao ; nao ; coorfin ;30/05/2017;143;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Desigual;2002;de Bras°lia;98707;1.793,22;;283,14;4,25;14,16;1.774,81;154;07/07/2017; nao ; nao ; coorfin ;30/05/2017;143;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Desigual;2003;de Bras°lia;98804;1.241,46;;196,02;2,94;9,8;1.228,72;154;07/07/2017; nao ; nao ; coorfin ;30/05/2017;143;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Desigual;2004;de Bras°lia;98805;1.241,46;;196,02;2,94;9,8;1.228,72;154;07/07/2017; nao ; nao ; coorfin ;30/05/2017;143;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Desigual;2005;de Bras°lia;98806;965,58;;152,46;2,29;7,62;955,67;154;07/07/2017; nao ; nao ; coorfin ;30/05/2017;143;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Desigual;2006;de Bras°lia;98839;1.241,46;;196,02;2,94;9,8;1.228,72;154;07/07/2017; nao ; nao ; coorfin ;30/05/2017;143;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Desigual;2008;Correio Braziliense;68320;932,98;;147,32;2,21;7,37;923,4;154;07/07/2017; nao ; nao ; coorfin ;30/05/2017;143;Publicidade Legal;pago;
30/05/2017;veiculacao;Jornal;normal;abr/17;Desigual;2010;Correio Braziliense;68322;12.439,68;;1.964,16;29,46;98,21;12.312,01;154;07/07/2017; nao ; nao ; coorfin ;30/05/2017;143;Publicidade Legal;pago;
31/05/2017;veiculacao;TV;normal;mar/17;Binder;529;GNT;90087106;;3.689,80;582,6;8,74;29,13;3.651,93;183;17/07/2017; nao ; nao ; coorfin ;31/05/2017;144;Uso Racional da agua 2;pago;
31/05/2017;veiculacao;TV;normal;abr/17;Propeg;31143;GNT;90093702;9.224,50;;1.456,50;21,85;72,83;9.129,82;155;17/07/2017; nao ; nao ; coorfin ;31/05/2017;145;Crianáa Candanga;pago;
31/05/2017;veiculacao;TV;normal;abr/17;Propeg;31187;GNT;90091924;7.379,60;;1.165,20;17,48;58,26;7.303,86;156;17/07/2017; nao ; nao ; coorfin ;31/05/2017;146;Rumo Certo - agua;pago;
01/06/2017;veiculacao;TV;normal;mai/17;Binder;559;Globo;4622;;164.847,80;26.028,60;390,43;1.301,43;163.155,94;184;17/07/2017; nao ; nao ; coorfin ;01/06/2017;147;Dicas Economia agua - Abril;pago;
01/06/2017;veiculacao;Internet;Alternativo;mai/17;Propeg;31038;Blog Edgar Lisboa;71;1.520,00;;240;3,6;12;1.504,40;157;17/07/2017; nao ; nao ; coorfin ;01/06/2017;148;Crianáa Candanga;pago;
01/06/2017;veiculacao;Internet;Alternativo;mai/17;Propeg;31035;Site abcpolitiko.com.br;93;2.159,87;;341,03;5,12;17,05;2.137,70;157;17/07/2017; nao ; nao ; coorfin ;01/06/2017;148;Crianáa Candanga;pago;
01/06/2017;veiculacao;Internet;Alternativo;mai/17;Propeg;31037;Site futebolamadordf.com.br;42;635,24;;100,3;1,5;5,02;628,72;157;17/07/2017; nao ; nao ; coorfin ;01/06/2017;148;Crianáa Candanga;pago;
07/06/2017;veiculacao;Radio;normal;fev/17;Propeg;31203;OK Fm;64;;16.511,00;2.607,00;39,11;130,35;16.341,54;158;17/07/2017; nao ; nao ; coorfin ;07/06/2017;149;Uso Racional da agua;pago;
07/06/2017;veiculacao;Jornal;Alternativo;fev/17;Propeg;31067;Tribuna Rural;1197;;4.940,00;780;11,7;39;4.889,30;158;17/07/2017; nao ; nao ; coorfin ;07/06/2017;149;Uso Racional da agua;pago;
07/06/2017;veiculacao;Radio;normal;jan/17;Propeg;31226;Antena Nove Fm;3529;4.560,00;;720;10,8;36;4.513,20;163;17/07/2017; nao ; nao ; coorfin ;07/06/2017;150;Rumo Certo - Aterro Sanitario;pago;
07/06/2017;veiculacao;Radio;normal;jan/17;Propeg;30808;OK Fm;65;1.651,10;;260,7;3,91;13,04;1.634,15;163;17/07/2017; nao ; nao ; coorfin ;07/06/2017;150;Rumo Certo - Aterro Sanitario;pago;
07/06/2017;veiculacao;Radio;normal;jan/17;Propeg;31227;TransamÇrica Fm;60;6.894,72;;1.088,64;16,33;54,43;6.823,96;163;17/07/2017; nao ; nao ; coorfin ;07/06/2017;150;Rumo Certo - Aterro Sanitario;pago;
07/06/2017;veiculacao;Radio;normal;mar/17;Propeg;31209;Verde Oliva Fm;253;2.561,58;;404,46;6,07;20,22;2.535,29;160;17/07/2017; nao ; nao ; coorfin ;07/06/2017;151;Rumo Certo - Educacao;pago;
07/06/2017;veiculacao;TV;normal;abr/17;Propeg;31216;Bras°lia;8557;14.126,73;;2.230,54;33,46;111,53;13.981,74;161;17/07/2017; nao ; nao ; coorfin ;07/06/2017;152;Crianáa Candanga;pago;
07/06/2017;veiculacao;Internet;Alternativo;abr/17;Propeg;31217;Site jornalregional.com.br;1083;5.232,60;;826,2;12,39;41,31;5.178,90;161;17/07/2017; nao ; nao ; coorfin ;07/06/2017;152;Crianáa Candanga;pago;
07/06/2017;veiculacao;Internet;Alternativo;abr/17;Propeg;31031;Site personamulher.com;17;1.900,00;;300;4,5;15;1.880,50;161;17/07/2017; nao ; nao ; coorfin ;07/06/2017;152;Crianáa Candanga;pago;
07/06/2017;veiculacao;Jornal;normal;abr/17;Propeg;30820;Aqui DF;68654;28.827,75;;4.551,75;68,28;227,59;28.531,88;161;17/07/2017; nao ; nao ; coorfin ;07/06/2017;152;Crianáa Candanga;pago;
07/06/2017;veiculacao;Internet;normal;abr/17;Propeg;31270;Site correiobraziliense.com.br;68836;15.128,75;;2.388,75;35,83;119,44;14.973,48;161;17/07/2017; nao ; nao ; coorfin ;07/06/2017;152;Crianáa Candanga;pago;
07/06/2017;veiculacao;Radio;normal;fev/17;Propeg;31211;Clube Fm;24247;;5.756,51;908,93;13,63;45,45;5.697,43;162;17/07/2017; nao ; nao ; coorfin ;07/06/2017;153;Consumo Consciente agua - Produtor Rural;pago;
07/06/2017;veiculacao;Radio;normal;fev/17;Propeg;31210;Planalto AM;24262;;2.399,59;378,89;5,68;18,94;2.374,97;162;17/07/2017; nao ; nao ; coorfin ;07/06/2017;153;Consumo Consciente agua - Produtor Rural;pago;
07/06/2017;veiculacao;Radio;normal;fev/17;Propeg;31212;Planalto AM;24220;;2.742,38;433;6,5;21,65;2.714,23;162;17/07/2017; nao ; nao ; coorfin ;07/06/2017;153;Consumo Consciente agua - Produtor Rural;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31204;Antena 1 Fm;5986;8.318,96;;1.313,52;19,7;65,68;8.233,58;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31057;Atividade Fm;1516;9.718,50;;1.534,50;23,02;76,73;9.618,75;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31064;Band News Fm;6445/1704;9.462,00;;1.494,00;22,41;74,7;9.364,89;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31066;CBN Fm;13473;14.380,42;;2.270,60;34,06;113,53;14.232,83;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31229;Executiva Fm;547;3.755,62;;593;8,9;29,65;3.717,07;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31056;JK FM;104/001;7.062,30;;1.115,10;16,73;55,76;6.989,81;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31059;JK FM;106/001;8.746,08;;1.380,96;20,71;69,05;8.656,32;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31071;Jovem Pan Fm;1266;3.750,60;;592,2;8,88;29,61;3.712,11;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31060;Mix Fm;78001;9.229,44;;1.457,28;21,86;72,86;9.134,72;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31062;Nacional FM;1960;4.432,32;;699,84;10,5;34,99;4.386,83;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31244;Nova Alianáa ;1619;3.648,00;;576;8,64;28,8;3.610,56;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31231;OK Fm;75;3.302,20;;521,4;7,82;26,07;3.268,31;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Internet;normal;abr/17;Propeg;30931;Site cazamba.com;732;10.133,32;;1.600,00;24;80;10.029,32;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Internet;normal;abr/17;Propeg;31175;Site metropoles.com;42;4.595,65;;725,63;10,88;36,28;4.548,49;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Internet;Alternativo;abr/17;Propeg;31174;Site notibras.com;357;5.190,16;;819,5;12,29;40,98;5.136,89;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31063;Supra Fm;15001;8.049,58;;1.270,99;19,06;63,55;7.966,97;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
08/06/2017;veiculacao;Radio;normal;abr/17;Propeg;31065;TransamÇrica Fm;265;6.894,72;;1.088,64;16,33;54,43;6.823,96;185;17/07/2017; nao ; nao ; coorfin ;08/06/2017;154;Rumo Certo - agua;pago;
